name,file_path,label,verb_in_name,template,is_inherited,constructors,total_methods,nonpublic_methods,static_methods,biggest_method_size,total_fields,nonpublic_fields,fields_class_refs,getters,setters,CG_edges,CG_no_entrance_vertexes,CG_no_out_vertexes,CG_comp_num,CG_strong_comp_num
ConditionalOperator,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Expr.h,-1.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,9.0,9.0,9.0,9.0
TagTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0
AbstractConditionalOperator,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Expr.h,-1.0,1.0,0.0,1.0,2.0,6.0,0.0,1.0,12.0,2.0,1.0,2.0,5.0,0.0,0.0,6.0,6.0,6.0,6.0
AutoType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,9.0,0.0,2.0,20.0,0.0,0.0,0.0,5.0,0.0,1.0,8.0,8.0,8.0,9.0
ObjCEncodeExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/ExprObjC.h,-1.0,1.0,0.0,1.0,2.0,11.0,0.0,1.0,9.0,3.0,1.0,3.0,6.0,3.0,0.0,11.0,11.0,11.0,11.0
VariableArrayType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,8.0,0.0,1.0,10.0,2.0,1.0,2.0,5.0,0.0,0.0,8.0,8.0,8.0,8.0
IncompleteArrayType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,5.0,0.0,2.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0
DoStmt,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Stmt.h,-1.0,1.0,0.0,1.0,2.0,16.0,0.0,1.0,10.0,4.0,1.0,4.0,9.0,5.0,0.0,16.0,16.0,16.0,16.0
RValueReferenceType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0
PipeType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,6.0,0.0,2.0,10.0,1.0,1.0,1.0,2.0,0.0,2.0,5.0,4.0,4.0,6.0
ObjCBoxedExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/ExprObjC.h,-1.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,12.0,3.0,1.0,3.0,7.0,0.0,0.0,11.0,11.0,11.0,11.0
ObjCBoolLiteralExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/ExprObjC.h,-1.0,0.0,0.0,1.0,2.0,8.0,0.0,1.0,7.0,2.0,1.0,1.0,4.0,2.0,0.0,8.0,8.0,8.0,8.0
CodeCompleteOptions,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/Sema/CodeCompleteOptions.h,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ExtQualsTypeCommonBase,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnyFunctionDecl,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/DeclCXX.h,-1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0
DependentSizedExtVectorTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PointerLikeTypeTraits,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0
BinaryConditionalOperator,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Expr.h,-1.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,4.0,2.0,1.0,2.0,7.0,0.0,0.0,9.0,9.0,9.0,9.0
ReferenceTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
InheritableAttr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Attr.h,-1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
SubstTemplateTypeParmType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,7.0,0.0,2.0,15.0,1.0,1.0,1.0,3.0,0.0,4.0,5.0,4.0,4.0,7.0
EnumType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0
ResetStackCleanup,/home/peterterry/LLVM_Clang/llvm/tools/clang/lib/Parse/ParseAST.cpp,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
DeclGroupRef,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/DeclGroup.h,-1.0,1.0,0.0,0.0,3.0,15.0,0.06666666666666667,2.0,44.0,1.0,1.0,1.0,10.0,0.0,12.0,7.0,10.0,10.0,15.0
DefaultArgStorage,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/DeclTemplate.h,-1.0,1.0,0.0,0.0,1.0,8.0,0.125,1.0,37.0,3.0,0.3333333333333333,1.0,5.0,2.0,2.0,7.0,6.0,6.0,8.0
EnterExpressionEvaluationContext,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/Sema/Sema.h,-1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
InheritingConcreteTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,1.0,0.0,4.0,0.75,3.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0
IncompleteArrayTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericSelectionExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Expr.h,-1.0,0.0,0.0,1.0,3.0,21.0,0.0,1.0,23.0,7.0,1.0,5.0,19.0,0.0,5.0,18.0,17.0,17.0,21.0
FunctionNoProtoTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QualifiedTemplateName,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TemplateName.h,-1.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,18.0,2.0,1.0,1.0,4.0,0.0,4.0,5.0,2.0,2.0,6.0
ElaboratedType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,7.0,0.0,2.0,18.0,2.0,1.0,2.0,3.0,0.0,1.0,6.0,6.0,6.0,7.0
ComplexTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BeforeThanCompare,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/RawCommentList.h,-1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
DependentSizedArrayTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AutoTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FunctionProtoTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PipeTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,4.0,4.0,6.0
ASTUnresolvedSet,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/ASTUnresolvedSet.h,-1.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,16.0,16.0,16.0,16.0
CanProxyBase,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/CanonicalType.h,-1.0,1.0,0.0,0.0,0.0,53.0,0.0,0.0,7.0,1.0,1.0,0.0,52.0,0.0,0.0,53.0,53.0,53.0,53.0
MangleNumberingContext,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/MangleNumberingContext.h,-1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0
ObjCObjectPointerTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0
PointerLikeTypeTraits,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TemplateName.h,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0
Redeclarable,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Redeclarable.h,-1.0,0.0,0.0,0.0,1.0,25.0,0.12,2.0,69.0,6.0,1.0,1.0,10.0,3.0,4.0,21.0,22.0,22.0,25.0
BlockScopeInfo,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/Sema/ScopeInfo.h,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
GotoStmt,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Stmt.h,-1.0,0.0,0.0,1.0,2.0,10.0,0.0,1.0,7.0,3.0,1.0,3.0,5.0,3.0,0.0,10.0,10.0,10.0,10.0
UnionOpaquePtr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/Sema/Ownership.h,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0
ParenExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Expr.h,-1.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,7.0,3.0,1.0,3.0,6.0,3.0,0.0,11.0,11.0,11.0,11.0
BaseConverter,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/ASTTypeTraits.h,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
FunctionTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,42.0,0.0,0.0,0.0,14.0,5.0,13.0,14.0,9.0,9.0,20.0
ImplicitValueInitExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Expr.h,-1.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0
TypeofLikeTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,4.0,9.0,6.0,4.0,4.0,10.0
DependentNameType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,7.0,0.0,2.0,19.0,2.0,1.0,2.0,3.0,0.0,0.0,7.0,7.0,7.0,7.0
APFloatStorage,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Expr.h,-1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0
ExtVectorType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,7.0,0.0,4.0,108.0,0.0,0.0,0.0,5.0,0.0,2.0,6.0,5.0,5.0,7.0
ParenListExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Expr.h,-1.0,1.0,0.0,1.0,2.0,11.0,0.0,1.0,6.0,4.0,1.0,3.0,8.0,0.0,0.0,11.0,11.0,11.0,11.0
ReferenceType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,7.0,0.0,2.0,19.0,1.0,1.0,1.0,4.0,0.0,0.0,7.0,7.0,7.0,7.0
PointerLikeTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,4.0,4.0,6.0
RValueReferenceTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0
InjectedClassNameTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
SEHLeaveStmt,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Stmt.h,-1.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,7.0,1.0,1.0,1.0,3.0,1.0,0.0,6.0,6.0,6.0,6.0
ObjCInterfaceTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,3.0,3.0,7.0
AdjustedType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,7.0,0.0,2.0,19.0,2.0,1.0,2.0,3.0,0.0,0.0,7.0,7.0,7.0,7.0
CanProxyAdaptor,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/CanonicalType.h,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ChooseExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Expr.h,-1.0,1.0,0.0,1.0,2.0,18.0,0.0,1.0,13.0,4.0,1.0,3.0,10.0,6.0,4.0,16.0,14.0,14.0,18.0
AdjustedTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,5.0,5.0
ArrayType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,37.0,1.0,1.0,1.0,4.0,0.0,1.0,4.0,4.0,4.0,5.0
ExtVectorTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNUNullExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Expr.h,-1.0,1.0,0.0,1.0,2.0,6.0,0.0,1.0,7.0,1.0,1.0,1.0,3.0,1.0,0.0,6.0,6.0,6.0,6.0
PointerTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0
LazyOffsetPtr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/ExternalASTSource.h,-1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,28.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,4.0,4.0,5.0
TypeOfType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,10.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,4.0
WeakInfo,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/Sema/Weak.h,-1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,20.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,6.0
CompoundLiteralExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Expr.h,-1.0,1.0,0.0,1.0,2.0,13.0,0.0,1.0,26.0,3.0,1.0,2.0,7.0,4.0,0.0,13.0,13.0,13.0,13.0
UnresolvedUsingType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,6.0,0.0,2.0,10.0,1.0,1.0,1.0,2.0,0.0,1.0,5.0,5.0,5.0,6.0
ObjCProtocolExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/ExprObjC.h,-1.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,7.0,4.0,1.0,4.0,6.0,3.0,0.0,11.0,11.0,11.0,11.0
SubstTemplateTypeParmTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VectorType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,2.0,9.0,0.0,3.0,26.0,1.0,1.0,1.0,5.0,0.0,0.0,9.0,9.0,9.0,9.0
ConstantArrayTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
InheritedConstructor,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/DeclCXX.h,-1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0
DeclAccessPair,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/DeclAccessPair.h,-1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,16.0,1.0,1.0,0.0,2.0,3.0,6.0,3.0,4.0,4.0,7.0
ObjCProtocolQualifiers,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,0.0,0.0,0.0,1.0,11.0,0.36363636363636365,0.0,9.0,0.0,0.0,0.0,5.0,1.0,4.0,8.0,9.0,9.0,11.0
StmtAttr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Attr.h,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
StmtIteratorImpl,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/StmtIterator.h,-1.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,6.0
ComplexType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,6.0,0.0,2.0,10.0,1.0,1.0,1.0,2.0,0.0,2.0,5.0,4.0,4.0,6.0
LazyVector,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/ExternalASTSource.h,-1.0,0.0,0.0,0.0,0.0,6.0,0.16666666666666666,0.0,69.0,3.0,1.0,0.0,1.0,0.0,1.0,5.0,5.0,5.0,6.0
PrinterHelper,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/PrettyPrinter.h,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ObjCAvailabilityCheckExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/ExprObjC.h,-1.0,0.0,0.0,1.0,2.0,7.0,0.0,1.0,7.0,3.0,1.0,3.0,5.0,0.0,0.0,7.0,7.0,7.0,7.0
NoTypoCorrectionCCC,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/Sema/TypoCorrection.h,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ObjCIsaExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/ExprObjC.h,-1.0,0.0,0.0,1.0,2.0,14.0,0.0,1.0,7.0,4.0,1.0,3.0,8.0,4.0,0.0,14.0,14.0,14.0,14.0
PrettyStackTraceParserEntry,/home/peterterry/LLVM_Clang/llvm/tools/clang/lib/Parse/ParseAST.cpp,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,107.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
UnaryTransformTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,5.0,9.0,8.0,6.0,6.0,12.0
RecordTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
LValueReferenceType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0
FunctionNoProtoType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,5.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0
NullStmt,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Stmt.h,-1.0,0.0,0.0,1.0,2.0,7.0,0.0,1.0,7.0,2.0,1.0,1.0,4.0,1.0,0.0,7.0,7.0,7.0,7.0
CaseStmt,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Stmt.h,-1.0,1.0,0.0,1.0,2.0,19.0,0.0,1.0,24.0,2.0,1.0,2.0,11.0,6.0,1.0,18.0,18.0,18.0,19.0
UnaryTransformType,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Type.h,-1.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,10.0,3.0,1.0,2.0,4.0,0.0,0.0,6.0,6.0,6.0,6.0
VariableArrayTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AddrLabelExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Expr.h,-1.0,1.0,0.0,1.0,2.0,10.0,0.0,1.0,7.0,3.0,1.0,3.0,5.0,3.0,0.0,10.0,10.0,10.0,10.0
CanProxy,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/CanonicalType.h,-1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mergeable,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/Redeclarable.h,-1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0
ObjCSubscriptRefExpr,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/ExprObjC.h,-1.0,0.0,0.0,1.0,2.0,13.0,0.0,1.0,13.0,4.0,1.0,4.0,7.0,4.0,1.0,12.0,12.0,12.0,13.0
CleanupInfo,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/Sema/CleanupInfo.h,-1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,5.0
EnumTypeLoc,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/AST/TypeLoc.h,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
GlobalCodeCompletionAllocator,/home/peterterry/LLVM_Clang/llvm/tools/clang/include/clang/Sema/CodeCompleteConsumer.h,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
